Humidity,Pressure,RainTomorrow
0.575,0.740495867768594,1
0.56,0.697520661157025,1
0.475,0.689256198347108,1
0.44,0.63801652892562,1
0.385,0.636363636363636,1
0.37,0.621487603305785,1
0.295,0.586776859504132,1
0.37,0.737190082644627,1
0.38,0.704132231404959,1
0.39,0.580165289256199,1
0.645,0.575206611570247,2
0.8,0.657851239669421,2
0.72,0.720661157024792,2
0.65,0.765289256198346,1
0.51,0.69090909090909,1
0.37,0.626446280991735,1
0.475,0.570247933884298,1
0.395,0.492561983471074,1
0.4,0.489256198347108,1
0.51,0.67107438016529,1
0.615,0.722314049586778,1
0.435,0.677685950413223,1
0.565,0.603305785123967,1
0.415,0.527272727272727,2
0.28,0.588429752066116,1
0.325,0.639669421487604,1
0.415,0.64297520661157,2
0.67,0.737190082644627,1
0.53,0.733884297520663,1
0.55,0.63801652892562,1
0.325,0.509090909090908,1
0.3,0.623140495867769,1
0.37,0.684297520661157,2
0.545,0.725619834710745,1
0.395,0.699173553719007,1
0.285,0.717355371900826,1
0.31,0.623140495867769,1
0.23,0.469421487603305,1
0.225,0.447933884297521,1
0.305,0.585123966942148,1
0.445,0.685950413223141,1
0.465,0.757024793388429,1
0.73,0.725619834710745,1
0.64,0.712396694214876,1
0.685,0.461157024793388,2
0.44,0.644628099173554,1
0.545,0.735537190082645,1
0.6,0.69090909090909,1
0.72,0.63801652892562,1
0.6,0.629752066115703,2
0.56,0.591735537190082,1
0.635,0.644628099173554,1
0.49,0.558677685950412,1
0.55,0.59504132231405,1
0.46,0.535537190082644,1
0.28,0.542148760330578,1
0.585,0.680991735537191,1
0.56,0.692561983471074,1
0.51,0.654545454545455,1
0.34,0.527272727272727,1
0.475,0.43801652892562,1
0.26,0.666115702479338,1
0.525,0.780165289256199,1
0.555,0.864462809917355,1
0.315,0.775206611570249,1
0.59,0.611570247933884,1
0.575,0.523966942148761,2
0.555,0.525619834710743,1
0.66,0.752066115702479,1
0.45,0.753719008264461,1
0.23,0.662809917355372,1
0.46,0.568595041322314,1
0.62,0.570247933884298,2
0.395,0.761983471074379,1
0.47,0.740495867768594,1
0.34,0.553719008264463,1
0.65,0.499173553719009,1
0.385,0.581818181818183,1
0.47,0.74214876033058,1
0.585,0.733884297520663,1
0.58,0.647933884297521,1
0.435,0.598347107438017,1
0.305,0.487603305785124,2
0.535,0.563636363636364,1
0.58,0.661157024793388,1
0.57,0.649586776859503,1
0.535,0.639669421487604,1
0.47,0.59504132231405,1
0.58,0.548760330578513,2
0.535,0.527272727272727,2
0.835,0.563636363636364,2
0.65,0.687603305785124,1
0.445,0.781818181818181,1
0.43,0.743801652892562,1
0.675,0.654545454545455,1
0.81,0.634710743801652,1
0.68,0.560330578512396,1
0.93,0.512396694214876,2
0.55,0.588429752066116,1
0.62,0.535537190082644,1
0.52,0.552066115702479,2
0.57,0.659504132231405,1
0.57,0.626446280991735,1
0.62,0.583471074380165,1
0.655,0.647933884297521,1
0.615,0.624793388429751,1
0.59,0.558677685950412,2
0.65,0.580165289256199,2
0.71,0.552066115702479,2
0.73,0.616528925619834,2
0.71,0.598347107438017,1
0.575,0.555371900826447,1
0.39,0.522314049586777,1
0.65,0.545454545454545,1
0.56,0.626446280991735,1
0.455,0.586776859504132,1
0.59,0.656198347107439,1
0.595,0.685950413223141,1
0.34,0.451239669421487,1
0.625,0.28595041322314,1
0.6,0.55702479338843,2
0.69,0.64297520661157,1
0.585,0.571900826446281,1
0.605,0.512396694214876,2
0.785,0.560330578512396,2
0.94,0.469421487603305,2
0.84,0.348760330578513,2
0.755,0.56198347107438,1
0.715,0.651239669421487,1
0.605,0.67107438016529,1
0.6,0.672727272727274,1
0.63,0.664462809917356,1
0.645,0.654545454545455,1
0.68,0.689256198347108,1
0.62,0.654545454545455,1
0.66,0.661157024793388,1
0.685,0.659504132231405,1
0.645,0.573553719008265,1
0.65,0.51900826446281,1
0.53,0.525619834710743,2
0.62,0.664462809917356,1
0.695,0.715702479338842,1
0.64,0.737190082644627,1
0.665,0.618181818181818,1
0.78,0.64297520661157,1
0.63,0.641322314049586,1
0.58,0.512396694214876,2
0.775,0.609917355371901,2
0.685,0.588429752066116,1
0.83,0.64297520661157,2
0.74,0.738842975206612,1
0.74,0.733884297520663,1
0.6,0.558677685950412,1
0.635,0.507438016528926,2
0.83,0.56694214876033,2
0.715,0.591735537190082,1
0.58,0.522314049586777,1
0.45,0.550413223140495,1
0.465,0.64297520661157,1
0.545,0.685950413223141,1
0.41,0.717355371900826,1
0.545,0.697520661157025,1
0.375,0.656198347107439,1
0.47,0.695867768595042,1
0.845,0.737190082644627,1
0.625,0.641322314049586,1
0.74,0.796694214876034,1
0.765,0.836363636363635,1
0.785,0.776859504132231,1
0.79,0.652892561983471,2
0.82,0.548760330578513,1
0.44,0.573553719008265,1
0.485,0.527272727272727,1
0.425,0.543801652892562,1
0.45,0.578512396694215,1
0.405,0.616528925619834,1
0.43,0.64297520661157,1
0.39,0.601652892561983,1
0.7,0.570247933884298,2
0.55,0.755371900826447,1
0.92,0.803305785123965,2
0.83,0.862809917355373,1
0.645,0.844628099173552,1
0.715,0.821487603305786,1
0.625,0.757024793388429,1
0.825,0.761983471074379,1
0.76,0.793388429752066,1
0.85,0.69090909090909,1
0.705,0.67107438016529,1
0.95,0.573553719008265,2
0.6,0.495867768595041,1
0.53,0.548760330578513,2
0.835,0.662809917355372,2
0.93,0.781818181818181,2
0.695,0.69090909090909,1
0.67,0.593388429752066,2
0.79,0.611570247933884,2
0.95,0.72396694214876,2
0.92,0.712396694214876,2
0.72,0.717355371900826,1
0.79,0.737190082644627,1
0.68,0.631404958677687,1
0.53,0.856198347107437,2
0.86,0.895867768595042,2
0.805,0.872727272727272,1
0.845,0.74710743801653,1
0.805,0.743801652892562,1
0.77,0.735537190082645,1
0.375,0.621487603305785,1
0.46,0.664462809917356,1
0.47,0.67107438016529,1
0.62,0.745454545454544,1
0.6,0.766942148760332,1
0.55,0.662809917355372,2
0.64,0.694214876033058,1
0.425,0.571900826446281,1
0.405,0.63801652892562,1
0.39,0.575206611570247,1
0.585,0.543801652892562,2
0.395,0.456198347107438,1
0.285,0.5900826446281,1
0.335,0.583471074380165,1
0.31,0.634710743801652,1
0.44,0.722314049586778,1
0.51,0.510743801652892,1
0.325,0.633057851239669,1
0.315,0.527272727272727,1
0.31,0.55702479338843,1
0.355,0.604958677685951,1
0.38,0.585123966942148,1
0.36,0.535537190082644,1
0.495,0.661157024793388,1
0.445,0.74214876033058,1
0.515,0.732231404958677,1
0.475,0.689256198347108,1
0.485,0.677685950413223,1
0.575,0.71900826446281,1
0.405,0.588429752066116,1
0.43,0.684297520661157,1
0.575,0.793388429752066,1
0.645,0.841322314049588,1
0.67,0.884297520661157,1
0.555,0.879338842975207,1
0.4,0.801652892561983,1
0.58,0.770247933884296,1
0.335,0.717355371900826,1
0.725,0.740495867768594,1
0.655,0.677685950413223,1
0.25,0.472727272727273,1
0.2,0.535537190082644,1
0.29,0.53388429752066,1
0.385,0.418181818181817,1
0.31,0.502479338842975,1
0.245,0.413223140495868,1
0.285,0.67107438016529,1
0.345,0.614876033057852,1
0.36,0.616528925619834,1
0.495,0.444628099173553,2
0.295,0.599999999999999,1
0.505,0.504132231404959,1
0.605,0.558677685950412,1
0.4,0.666115702479338,1
0.175,0.532231404958678,1
0.655,0.520661157024793,1
0.6,0.598347107438017,1
0.26,0.378512396694214,2
0.56,0.56198347107438,1
0.27,0.71404958677686,1
0.305,0.664462809917356,1
0.245,0.474380165289257,1
0.505,0.735537190082645,1
0.52,0.786776859504131,1
0.555,0.692561983471074,1
0.435,0.606611570247935,1
0.675,0.581818181818183,1
0.405,0.431404958677686,1
0.225,0.535537190082644,1
0.32,0.715702479338842,1
0.41,0.667768595041322,1
0.53,0.702479338842975,1
0.555,0.636363636363636,1
0.78,0.439669421487604,2
0.61,0.63801652892562,1
0.58,0.687603305785124,1
0.63,0.712396694214876,1
0.405,0.634710743801652,1
0.19,0.517355371900826,1
0.39,0.680991735537191,1
0.505,0.771900826446282,1
0.53,0.722314049586778,1
0.74,0.538842975206612,2
0.56,0.568595041322314,1
0.865,0.477685950413223,2
0.81,0.497520661157025,1
0.755,0.528925619834711,1
0.59,0.429752066115702,1
0.705,0.451239669421487,2
0.485,0.583471074380165,1
0.505,0.623140495867769,1
0.785,0.631404958677687,2
0.72,0.735537190082645,1
0.495,0.702479338842975,1
0.54,0.626446280991735,1
0.515,0.457851239669422,2
0.425,0.636363636363636,1
0.43,0.492561983471074,1
0.335,0.396694214876033,1
0.57,0.479338842975207,1
0.65,0.507438016528926,1
0.57,0.527272727272727,1
0.705,0.543801652892562,1
0.61,0.626446280991735,1
0.585,0.659504132231405,1
0.52,0.685950413223141,1
0.555,0.712396694214876,1
0.55,0.695867768595042,1
0.365,0.611570247933884,1
0.735,0.588429752066116,1
0.565,0.555371900826447,1
0.365,0.461157024793388,2
0.845,0.619834710743802,2
0.855,0.636363636363636,2
0.715,0.522314049586777,1
0.64,0.523966942148761,1
0.61,0.51900826446281,1
0.665,0.447933884297521,1
0.485,0.578512396694215,1
0.575,0.540495867768596,1
0.555,0.56694214876033,1
0.445,0.396694214876033,1
0.64,0.414876033057852,1
0.715,0.378512396694214,1
0.58,0.494214876033057,1
0.34,0.464462809917356,1
0.64,0.621487603305785,1
0.52,0.697520661157025,1
0.495,0.71900826446281,1
0.51,0.680991735537191,1
0.5,0.633057851239669,1
0.65,0.603305785123967,1
0.575,0.677685950413223,1
0.51,0.684297520661157,1
0.465,0.687603305785124,1
0.495,0.63801652892562,1
0.54,0.593388429752066,1
0.475,0.543801652892562,1
0.67,0.474380165289257,1
0.63,0.467768595041322,1
0.84,0.469421487603305,1
0.65,0.596694214876033,1
0.915,0.695867768595042,1
0.455,0.707438016528925,1
0.555,0.71900826446281,1
0.5,0.679338842975207,1
0.42,0.614876033057852,1
0.415,0.646280991735538,1
0.4,0.580165289256199,1
0.63,0.56198347107438,1
0.54,0.570247933884298,1
0.455,0.583471074380165,1
0.845,0.528925619834711,1
0.795,0.413223140495868,2
0.63,0.442975206611569,1
0.4,0.586776859504132,1
0.575,0.647933884297521,1
0.745,0.699173553719007,2
0.735,0.659504132231405,1
0.585,0.621487603305785,1
0.465,0.538842975206612,2
0.795,0.583471074380165,2
0.805,0.649586776859503,2
0.765,0.72396694214876,1
0.645,0.752066115702479,1
0.64,0.704132231404959,1
0.605,0.712396694214876,1
0.55,0.626446280991735,1
0.755,0.652892561983471,1
0.59,0.619834710743802,1
0.6,0.555371900826447,1
0.525,0.429752066115702,1
0.385,0.613223140495868,1
0.47,0.679338842975207,1
0.765,0.581818181818183,1
0.825,0.649586776859503,2
0.845,0.687603305785124,2
0.775,0.656198347107439,2
0.8,0.685950413223141,1
0.805,0.651239669421487,1
0.78,0.613223140495868,1
0.765,0.728925619834709,1
0.665,0.707438016528925,1
0.655,0.667768595041322,1
0.715,0.59504132231405,2
0.71,0.641322314049586,2
0.71,0.654545454545455,2
0.72,0.639669421487604,1
0.665,0.64297520661157,1
0.565,0.604958677685951,1
0.57,0.59504132231405,1
0.615,0.623140495867769,1
0.45,0.674380165289255,1
0.48,0.644628099173554,1
0.46,0.614876033057852,1
0.92,0.692561983471074,2
0.75,0.750413223140497,1
0.63,0.636363636363636,1
0.745,0.548760330578513,2
0.45,0.63801652892562,1
0.555,0.689256198347108,2
0.66,0.705785123966943,2
0.745,0.702479338842975,2
0.715,0.811570247933883,2
0.815,0.824793388429754,1
0.705,0.808264462809919,1
0.64,0.803305785123965,1
0.57,0.821487603305786,1
0.56,0.841322314049588,1
0.715,0.804958677685951,1
0.58,0.768595041322314,1
0.615,0.722314049586778,1
0.64,0.725619834710745,1
0.74,0.634710743801652,1
0.675,0.725619834710745,1
0.7,0.652892561983471,1
0.5,0.578512396694215,1
0.745,0.618181818181818,1
0.625,0.646280991735538,1
0.575,0.725619834710745,2
0.7,0.758677685950415,1
0.735,0.776859504132231,2
0.715,0.813223140495869,2
0.775,0.761983471074379,1
0.555,0.677685950413223,1
0.72,0.695867768595042,1
0.845,0.603305785123967,1
0.375,0.479338842975207,1
0.38,0.570247933884298,1
0.43,0.585123966942148,1
0.48,0.745454545454544,1
0.54,0.783471074380167,1
0.595,0.780165289256199,1
0.525,0.700826446280991,1
0.41,0.601652892561983,1
0.46,0.575206611570247,1
0.47,0.580165289256199,1
0.415,0.613223140495868,1
0.52,0.479338842975207,1
0.725,0.851239669421488,2
0.84,0.750413223140497,1
0.7,0.565289256198348,2
0.745,0.725619834710745,2
0.75,0.758677685950415,1
0.77,0.725619834710745,1
0.76,0.743801652892562,1
0.515,0.700826446280991,1
0.4,0.662809917355372,1
0.305,0.651239669421487,1
0.63,0.879338842975207,1
0.765,0.889256198347107,1
0.665,0.856198347107437,1
0.59,0.867768595041322,1
0.65,0.489256198347108,1
0.83,0.388429752066116,2
0.815,0.548760330578513,2
0.71,0.715702479338842,2
0.8,0.752066115702479,2
0.88,0.702479338842975,2
0.585,0.705785123966943,2
0.645,0.667768595041322,1
0.555,0.623140495867769,1
0.725,0.495867768595041,2
0.44,0.520661157024793,1
0.645,0.808264462809919,1
0.56,0.654545454545455,2
0.6,0.479338842975207,1
0.645,0.676033057851239,1
0.66,0.636363636363636,1
0.495,0.504132231404959,1
0.335,0.547107438016529,1
0.57,0.854545454545455,1
0.605,0.823140495867768,1
0.57,0.712396694214876,1
0.545,0.702479338842975,1
0.32,0.59504132231405,1
0.34,0.575206611570247,1
0.275,0.596694214876033,1
0.35,0.700826446280991,1
0.6,0.662809917355372,1
0.51,0.652892561983471,1
0.34,0.613223140495868,1
0.625,0.646280991735538,1
0.42,0.472727272727273,1
0.9,0.618181818181818,2
0.715,0.707438016528925,1
0.545,0.64297520661157,1
0.655,0.601652892561983,1
0.525,0.619834710743802,1
0.505,0.462809917355372,2
0.835,0.763636363636364,1
0.51,0.856198347107437,1
0.57,0.776859504132231,1
0.505,0.502479338842975,1
0.445,0.48099173553719,1
0.37,0.543801652892562,1
0.41,0.608264462809917,1
0.565,0.588429752066116,1
0.415,0.732231404958677,1
0.595,0.715702479338842,1
0.57,0.618181818181818,2
0.71,0.565289256198348,1
0.655,0.644628099173554,1
0.615,0.699173553719007,1
0.69,0.616528925619834,1
0.65,0.621487603305785,1
0.595,0.652892561983471,1
0.535,0.646280991735538,1
0.415,0.55702479338843,1
0.595,0.59504132231405,1
0.705,0.680991735537191,1
0.57,0.578512396694215,1
0.295,0.456198347107438,1
0.525,0.523966942148761,2
0.76,0.555371900826447,2
0.72,0.535537190082644,1
0.655,0.636363636363636,1
0.7,0.659504132231405,2
0.56,0.709090909090909,1
0.585,0.64297520661157,1
0.505,0.56694214876033,1
0.57,0.510743801652892,2
0.625,0.532231404958678,1
0.455,0.550413223140495,2
0.65,0.431404958677686,2
0.885,0.456198347107438,2
0.765,0.56694214876033,1
0.715,0.571900826446281,2
0.535,0.523966942148761,1
0.58,0.43801652892562,1
0.635,0.413223140495868,2
0.735,0.474380165289257,1
0.61,0.537190082644628,1
0.52,0.623140495867769,1
0.555,0.624793388429751,1
0.55,0.608264462809917,2
0.75,0.588429752066116,2
0.81,0.53388429752066,1
0.75,0.500826446280991,1
0.67,0.444628099173553,1
0.75,0.56198347107438,1
0.59,0.56198347107438,1
0.835,0.614876033057852,1
0.62,0.651239669421487,1
0.56,0.598347107438017,1
0.745,0.633057851239669,1
0.605,0.656198347107439,1
0.53,0.662809917355372,1
0.825,0.542148760330578,1
0.72,0.499173553719009,2
0.53,0.335537190082644,1
0.61,0.391735537190083,1
0.495,0.459504132231404,1
0.29,0.472727272727273,1
0.62,0.507438016528926,2
0.86,0.510743801652892,2
0.93,0.523966942148761,2
0.705,0.51404958677686,2
0.525,0.525619834710743,1
0.53,0.487603305785124,1
0.585,0.457851239669422,1
0.695,0.471074380165289,2
0.85,0.56198347107438,2
0.555,0.639669421487604,1
0.665,0.580165289256199,1
0.74,0.694214876033058,1
0.65,0.720661157024792,1
0.605,0.709090909090909,1
0.585,0.674380165289255,1
0.63,0.709090909090909,1
0.58,0.704132231404959,1
0.52,0.608264462809917,1
0.555,0.604958677685951,1
0.545,0.633057851239669,1
0.64,0.647933884297521,1
0.775,0.593388429752066,1
0.77,0.55702479338843,1
0.715,0.571900826446281,1
0.775,0.494214876033057,1
0.75,0.490909090909092,1
0.805,0.509090909090908,1
0.52,0.447933884297521,2
0.615,0.611570247933884,1
0.685,0.591735537190082,1
0.805,0.537190082644628,1
0.45,0.424793388429753,1
0.38,0.469421487603305,1
0.665,0.530578512396695,1
0.68,0.522314049586777,1
0.765,0.598347107438017,1
0.775,0.601652892561983,1
0.775,0.472727272727273,2
0.47,0.608264462809917,1
0.6,0.585123966942148,1
0.62,0.462809917355372,1
0.695,0.639669421487604,1
0.635,0.523966942148761,2
0.68,0.596694214876033,1
0.54,0.619834710743802,1
0.31,0.677685950413223,1
0.53,0.705785123966943,1
0.655,0.710743801652893,1
0.785,0.717355371900826,2
0.815,0.748760330578512,2
0.745,0.738842975206612,1
0.72,0.46611570247934,2
0.67,0.459504132231404,1
0.5,0.530578512396695,1
0.535,0.666115702479338,1
0.67,0.717355371900826,1
0.78,0.700826446280991,1
0.77,0.629752066115703,1
0.605,0.702479338842975,1
0.645,0.71404958677686,1
0.6,0.74214876033058,1
0.915,0.680991735537191,2
0.9,0.543801652892562,2
0.93,0.51404958677686,2
0.61,0.462809917355372,1
0.535,0.63801652892562,1
0.61,0.738842975206612,2
0.775,0.814876033057851,1
0.835,0.580165289256199,1
0.625,0.504132231404959,1
0.385,0.575206611570247,1
0.435,0.639669421487604,1
0.415,0.657851239669421,1
0.44,0.626446280991735,1
0.36,0.548760330578513,1
0.43,0.495867768595041,1
0.445,0.581818181818183,1
0.4,0.585123966942148,1
0.685,0.854545454545455,1
0.68,0.861157024793387,1
0.68,0.813223140495869,1
0.645,0.743801652892562,1
0.64,0.72396694214876,1
0.95,0.598347107438017,2
0.405,0.560330578512396,1
0.5,0.720661157024792,1
0.585,0.707438016528925,1
0.73,0.823140495867768,1
0.625,0.753719008264461,1
0.525,0.684297520661157,2
0.86,0.818181818181818,2
0.88,0.780165289256199,1
0.845,0.704132231404959,2
0.95,0.550413223140495,2
0.72,0.798347107438016,1
0.725,0.821487603305786,1
0.635,0.781818181818181,1
0.745,0.717355371900826,1
0.76,0.872727272727272,1
0.91,0.813223140495869,2
0.775,0.750413223140497,1
0.535,0.672727272727274,1
0.555,0.753719008264461,1
0.565,0.71404958677686,1
0.465,0.69090909090909,1
0.44,0.604958677685951,1
0.6,0.654545454545455,2
0.805,0.785123966942149,2
0.575,0.385123966942148,2
0.505,0.535537190082644,1
0.495,0.631404958677687,1
0.82,0.851239669421488,2
0.805,0.885950413223139,1
0.75,0.874380165289258,1
0.86,0.793388429752066,2
0.395,0.752066115702479,1
0.46,0.87107438016529,1
0.615,0.89917355371901,1
0.6,0.785123966942149,1
0.485,0.694214876033058,1
0.48,0.662809917355372,1
0.39,0.599999999999999,1
0.4,0.596694214876033,1
0.5,0.699173553719007,1
0.375,0.586776859504132,1
0.455,0.603305785123967,1
0.44,0.722314049586778,1
0.575,0.72396694214876,1
0.66,0.728925619834709,1
0.43,0.636363636363636,1
0.355,0.578512396694215,1
0.465,0.464462809917356,1
0.735,0.778512396694213,1
0.46,0.629752066115703,1
0.485,0.664462809917356,1
0.58,0.766942148760332,1
0.93,0.621487603305785,2
0.645,0.583471074380165,1
0.595,0.641322314049586,1
0.615,0.661157024793388,1
0.455,0.662809917355372,1
0.485,0.710743801652893,1
0.455,0.657851239669421,1
0.51,0.611570247933884,1
0.42,0.59504132231405,1
0.42,0.631404958677687,2
0.56,0.652892561983471,1
0.345,0.657851239669421,1
0.49,0.700826446280991,2
0.695,0.826446280991736,1
0.58,0.862809917355373,1
0.485,0.801652892561983,1
0.62,0.798347107438016,1
0.56,0.758677685950415,1
0.42,0.609917355371901,1
0.45,0.616528925619834,1
0.675,0.603305785123967,2
0.595,0.661157024793388,1
0.585,0.598347107438017,2
0.73,0.732231404958677,2
0.725,0.715702479338842,2
0.505,0.674380165289255,1
0.435,0.654545454545455,1
0.705,0.679338842975207,1
0.57,0.761983471074379,1
0.605,0.87603305785124,1
0.48,0.851239669421488,1
0.295,0.74710743801653,1
0.295,0.732231404958677,1
0.345,0.71900826446281,1
0.755,0.786776859504131,1
0.675,0.952066115702478,1
0.475,0.889256198347107,1
0.625,0.801652892561983,1
0.62,0.709090909090909,2
0.465,0.616528925619834,1
0.78,0.667768595041322,1
0.625,0.760330578512397,1
0.58,0.757024793388429,1
0.52,0.676033057851239,1
0.465,0.565289256198348,2
0.54,0.689256198347108,1
0.565,0.5900826446281,2
0.64,0.717355371900826,2
0.46,0.733884297520663,1
0.525,0.705785123966943,1
0.515,0.715702479338842,1
0.655,0.676033057851239,1
0.62,0.593388429752066,1
0.575,0.525619834710743,1
0.855,0.585123966942148,2
0.94,0.599999999999999,2
0.81,0.651239669421487,2
0.585,0.669421487603306,1
0.615,0.593388429752066,1
0.605,0.659504132231405,1
0.64,0.64297520661157,1
0.58,0.656198347107439,1
0.39,0.578512396694215,1
0.61,0.580165289256199,1
0.305,0.543801652892562,1
0.585,0.575206611570247,1
0.515,0.641322314049586,1
0.66,0.530578512396695,1
0.565,0.611570247933884,1
0.55,0.550413223140495,1
0.25,0.363636363636364,1
0.545,0.585123966942148,1
0.66,0.586776859504132,1
0.635,0.540495867768596,1
0.67,0.527272727272727,1
0.375,0.507438016528926,1
0.725,0.55702479338843,1
0.495,0.766942148760332,1
0.5,0.752066115702479,1
0.59,0.695867768595042,1
0.54,0.657851239669421,1
0.605,0.666115702479338,1
0.6,0.629752066115703,1
0.685,0.583471074380165,2
0.795,0.578512396694215,2
0.425,0.426446280991735,1
0.57,0.56694214876033,1
0.57,0.641322314049586,1
0.53,0.583471074380165,1
0.605,0.568595041322314,1
0.72,0.570247933884298,2
0.59,0.623140495867769,1
0.515,0.608264462809917,1
0.44,0.578512396694215,1
0.455,0.56198347107438,1
0.5,0.56198347107438,2
0.95,0.679338842975207,2
0.89,0.629752066115703,2
0.595,0.639669421487604,1
0.695,0.626446280991735,1
0.535,0.494214876033057,2
0.7,0.581818181818183,1
0.59,0.695867768595042,1
0.48,0.682644628099173,1
0.6,0.649586776859503,1
0.59,0.64297520661157,1
0.52,0.59504132231405,1
0.585,0.542148760330578,1
0.67,0.553719008264463,2
0.845,0.583471074380165,2
0.92,0.558677685950412,2
0.925,0.462809917355372,2
0.785,0.538842975206612,1
0.5,0.662809917355372,1
0.66,0.687603305785124,1
0.675,0.661157024793388,1
0.555,0.560330578512396,1
0.425,0.515702479338844,1
0.7,0.649586776859503,1
0.46,0.547107438016529,2
0.925,0.704132231404959,2
0.685,0.74710743801653,2
0.805,0.733884297520663,2
0.67,0.662809917355372,1
0.57,0.629752066115703,1
0.41,0.553719008264463,1
0.47,0.51404958677686,2
0.725,0.495867768595041,2
0.74,0.43305785123967,1
0.665,0.542148760330578,1
0.62,0.553719008264463,1
0.59,0.603305785123967,1
0.66,0.5900826446281,2
0.82,0.471074380165289,2
0.64,0.381818181818182,1
0.76,0.396694214876033,1
0.305,0.401652892561983,1
0.405,0.406611570247934,1
0.61,0.426446280991735,1
0.6,0.388429752066116,2
0.935,0.497520661157025,2
0.685,0.575206611570247,2
0.76,0.609917355371901,1
0.675,0.613223140495868,1
0.79,0.628099173553719,1
0.65,0.652892561983471,1
0.635,0.596694214876033,1
0.635,0.570247933884298,1
0.58,0.596694214876033,1
0.565,0.56694214876033,1
0.49,0.489256198347108,1
0.715,0.51404958677686,1
0.62,0.462809917355372,2
0.675,0.502479338842975,1
0.675,0.474380165289257,1
0.64,0.522314049586777,1
0.735,0.591735537190082,1
0.675,0.725619834710745,1
0.66,0.737190082644627,1
0.53,0.677685950413223,1
0.55,0.598347107438017,1
0.44,0.545454545454545,1
0.72,0.553719008264463,1
0.645,0.626446280991735,1
0.6,0.626446280991735,1
0.685,0.664462809917356,1
0.625,0.684297520661157,1
0.565,0.676033057851239,1
0.655,0.682644628099173,1
0.67,0.679338842975207,1
0.585,0.680991735537191,1
0.615,0.695867768595042,1
0.605,0.687603305785124,1
0.63,0.702479338842975,1
0.575,0.687603305785124,1
0.805,0.652892561983471,1
0.655,0.651239669421487,1
0.63,0.647933884297521,1
0.58,0.652892561983471,1
0.705,0.593388429752066,1
0.725,0.618181818181818,2
0.805,0.633057851239669,1
0.735,0.611570247933884,2
0.75,0.606611570247935,2
0.61,0.621487603305785,1
0.525,0.67107438016529,1
0.675,0.631404958677687,1
0.7,0.629752066115703,1
0.8,0.611570247933884,1
0.635,0.626446280991735,1
0.835,0.606611570247935,2
0.545,0.580165289256199,1
0.515,0.604958677685951,1
0.675,0.646280991735538,1
0.41,0.604958677685951,1
0.69,0.717355371900826,1
0.665,0.69090909090909,1
0.56,0.659504132231405,1
0.45,0.611570247933884,1
0.655,0.69090909090909,1
0.765,0.700826446280991,2
0.74,0.682644628099173,1
0.77,0.652892561983471,1
0.465,0.618181818181818,1
0.6,0.687603305785124,2
0.82,0.768595041322314,2
0.73,0.814876033057851,1
0.64,0.765289256198346,1
0.64,0.680991735537191,1
0.92,0.674380165289255,2
0.76,0.674380165289255,1
0.78,0.684297520661157,1
0.83,0.725619834710745,1
0.565,0.791735537190084,1
0.67,0.836363636363635,1
0.725,0.821487603305786,1
0.755,0.783471074380167,1
0.71,0.745454545454544,1
0.68,0.705785123966943,1
0.795,0.646280991735538,2
0.875,0.608264462809917,2
0.7,0.614876033057852,1
0.575,0.537190082644628,1
0.41,0.5900826446281,1
0.585,0.669421487603306,1
0.635,0.651239669421487,1
0.795,0.67107438016529,1
0.75,0.636363636363636,1
0.805,0.484297520661156,1
0.465,0.476033057851239,1
0.36,0.603305785123967,1
0.435,0.601652892561983,1
0.45,0.700826446280991,1
0.495,0.728925619834709,1
0.445,0.636363636363636,1
0.535,0.680991735537191,1
0.465,0.623140495867769,1
0.575,0.633057851239669,1
0.41,0.628099173553719,1
0.495,0.667768595041322,1
0.72,0.778512396694213,1
0.71,0.735537190082645,1
0.495,0.586776859504132,1
0.345,0.63801652892562,1
0.35,0.628099173553719,1
0.63,0.474380165289257,1
0.37,0.406611570247934,1
0.51,0.459504132231404,1
0.47,0.618181818181818,1
0.57,0.748760330578512,1
0.64,0.809917355371901,2
0.755,0.800000000000001,1
0.785,0.763636363636364,1
0.75,0.740495867768594,2
0.88,0.552066115702479,2
0.97,0.352066115702479,2
0.47,0.348760330578513,1
0.485,0.421487603305785,1
0.46,0.53388429752066,1
0.56,0.495867768595041,1
0.515,0.626446280991735,1
0.46,0.717355371900826,1
0.56,0.905785123966941,2
0.77,0.961983471074381,1
0.735,0.933884297520661,1
0.71,0.867768595041322,1
0.71,0.760330578512397,1
0.735,0.647933884297521,2
0.85,0.619834710743802,2
0.98,0.591735537190082,2
0.78,0.327272727272726,1
0.46,0.4099173553719,1
0.465,0.426446280991735,1
0.62,0.560330578512396,1
0.385,0.40495867768595,1
0.4,0.629752066115703,1
0.55,0.677685950413223,1
0.655,0.588429752066116,1
0.47,0.692561983471074,1
0.51,0.793388429752066,1
0.695,0.700826446280991,1
0.42,0.596694214876033,1
0.495,0.752066115702479,1
0.575,0.771900826446282,1
0.655,0.684297520661157,2
0.72,0.53388429752066,1
0.525,0.444628099173553,2
0.905,0.56198347107438,2
0.955,0.64297520661157,2
0.725,0.700826446280991,1
0.785,0.738842975206612,1
0.71,0.59504132231405,1
0.535,0.510743801652892,1
0.245,0.639669421487604,1
0.38,0.829752066115703,1
0.5,0.836363636363635,1
0.805,0.86611570247934,2
0.965,0.831404958677685,1
0.71,0.758677685950415,1
0.68,0.692561983471074,2
